question,Kept_Record
I'm having trouble sleeping and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I'm having trouble sleeping and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I'm having trouble sleeping and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I'm having trouble sleeping lately and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I'm having trouble sleeping and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I'm having trouble sleeping and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I'm having trouble sleeping and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I’m having trouble sleeping and it’s affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I'm having trouble sleeping and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I'm having trouble sleeping and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I'm having trouble sleeping and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I'm having trouble sleeping and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I'm having trouble sleeping and it's affecting my daily life.,I'm having trouble sleeping and it's affecting my daily life.
I feel like I'm not good enough and I'm constantly comparing myself to others.,I'm constantly comparing myself to others and I feel like I'm not good enough.
I feel like I'm not good enough and constantly compare myself to others.,I'm constantly comparing myself to others and I feel like I'm not good enough.
I feel like I'm not good enough and I'm constantly comparing myself to others.,I'm constantly comparing myself to others and I feel like I'm not good enough.
I feel like I'm not good enough and I constantly compare myself to others.,I'm constantly comparing myself to others and I feel like I'm not good enough.
I feel like I'm not good enough and constantly compare myself to others.,I'm constantly comparing myself to others and I feel like I'm not good enough.
I feel like I'm not good enough and I'm constantly comparing myself to others.,I'm constantly comparing myself to others and I feel like I'm not good enough.
I feel like I'm not good enough and I'm constantly comparing myself to others.,I'm constantly comparing myself to others and I feel like I'm not good enough.
I feel like I'm not good enough and I'm constantly comparing myself to others.,I'm constantly comparing myself to others and I feel like I'm not good enough.
I feel like I'm not good enough and I'm constantly comparing myself to others.,I'm constantly comparing myself to others and I feel like I'm not good enough.
I feel like I'm not good enough and I'm constantly comparing myself to others.,I'm constantly comparing myself to others and I feel like I'm not good enough.
I'm having trouble communicating with my partner.,I'm having trouble communicating with my partner.
I'm having trouble communicating with my partner.,I'm having trouble communicating with my partner.
I'm having trouble communicating with my partner.,I'm having trouble communicating with my partner.
I'm having trouble communicating with my partner.,I'm having trouble communicating with my partner.
I'm having trouble communicating with my partner.,I'm having trouble communicating with my partner.
I'm having trouble communicating with my partner.,I'm having trouble communicating with my partner.
I'm having trouble communicating with my partner.,I'm having trouble communicating with my partner.
I'm having trouble communicating with my partner.,I'm having trouble communicating with my partner.
I'm having trouble communicating with my partner.,I'm having trouble communicating with my partner.
I'm having trouble communicating with my partner.,I'm having trouble communicating with my partner.
I'm having trouble communicating with my partner.,I'm having trouble communicating with my partner.
I'm having trouble making friends and feeling isolated.,I'm having trouble making friends and I feel isolated.
I'm having trouble making friends and feeling isolated.,I'm having trouble making friends and I feel isolated.
I'm having trouble making friends and feeling isolated.,I'm having trouble making friends and I feel isolated.
I'm having trouble making friends and feeling isolated.,I'm having trouble making friends and I feel isolated.
I'm having trouble making friends and feeling isolated.,I'm having trouble making friends and I feel isolated.
I'm having trouble making friends and feeling isolated.,I'm having trouble making friends and I feel isolated.
I'm feeling really angry all the time and don't know why.,"I’m feeling really angry all the time, and I don’t know why."
I'm feeling really angry all the time and I don't know why.,"I’m feeling really angry all the time, and I don’t know why."
I'm feeling really angry all the time and I don't know why.,"I’m feeling really angry all the time, and I don’t know why."
I'm feeling really angry all the time and I don't know why.,"I’m feeling really angry all the time, and I don’t know why."
I'm feeling really angry all the time and I don't know why.,"I’m feeling really angry all the time, and I don’t know why."
I'm feeling really angry all the time and I don't know why.,"I’m feeling really angry all the time, and I don’t know why."
I'm feeling really angry all the time and don't know why.,"I’m feeling really angry all the time, and I don’t know why."
I'm feeling really angry all the time and I don't know why.,"I’m feeling really angry all the time, and I don’t know why."
I'm feeling really angry all the time and I don't know why.,"I’m feeling really angry all the time, and I don’t know why."
I'm feeling really angry all the time and I don't know why.,"I’m feeling really angry all the time, and I don’t know why."
I'm feeling really angry all the time and I don't know why.,"I’m feeling really angry all the time, and I don’t know why."
I'm feeling really stressed and anxious about an upcoming event.,I'm feeling really stressed and anxious about an upcoming event.
I'm feeling really overwhelmed with my emotions.,I'm feeling really overwhelmed with my emotions.
I'm feeling really overwhelmed with my emotions.,I'm feeling really overwhelmed with my emotions.
